cluster_rep,size
seed4_row32809,28
seed4_row32839,1
seed4_row32847,1
seed4_row32908,37
seed4_row32947,1
seed4_row32948,1
seed4_row32954,1
seed4_row33039,1
seed4_row33052,20
seed4_row33055,3
seed4_row33084,5
seed4_row33095,1
seed4_row33147,3
seed4_row33173,78
seed4_row33195,2
seed4_row33211,1
seed4_row33296,6
seed4_row33460,3632
seed4_row33555,673
seed4_row33598,25
seed4_row33807,3
seed4_row33884,2
seed4_row33939,1
seed4_row33960,7
seed4_row33974,14
seed4_row34012,1
seed4_row34025,1
seed4_row34048,1
seed4_row34098,1
seed4_row34149,1
seed4_row34228,5
seed4_row34242,1
seed4_row34286,3
seed4_row34335,6
seed4_row34348,9
seed4_row34396,27
seed4_row34399,3
seed4_row34589,45
seed4_row34739,6
seed4_row34741,9
seed4_row34912,1
seed4_row34915,1
seed4_row34963,3
seed4_row35173,1
seed4_row35174,1
seed4_row35203,1
seed4_row35237,5
seed4_row35317,2
seed4_row35322,30
seed4_row35342,22
seed4_row35393,5
seed4_row35441,6
seed4_row35478,3
seed4_row35493,8
seed4_row35560,1
seed4_row35578,1
seed4_row35637,1
seed4_row35667,1
seed4_row35683,1
seed4_row35792,1
seed4_row35857,74
seed4_row35866,1
seed4_row35962,1
seed4_row35995,3
seed4_row36056,1
seed4_row36090,1
seed4_row36134,2
seed4_row36157,2
seed4_row36187,4
seed4_row36254,3
seed4_row36265,1
seed4_row36346,1
seed4_row36384,5
seed4_row36598,1
seed4_row36647,3
seed4_row36745,16
seed4_row36792,8
seed4_row36823,17
seed4_row36836,1
seed4_row36918,2
seed4_row36919,1
seed4_row36946,9
seed4_row36947,10
seed4_row36952,2
seed4_row36969,1
seed4_row37002,1
seed4_row37008,1
seed4_row37054,36
seed4_row37074,24
seed4_row37132,1
seed4_row37201,3
seed4_row37217,64
seed4_row37317,1
seed4_row37360,20
seed4_row37445,3
seed4_row37461,2
seed4_row37483,2
seed4_row37491,6
seed4_row37534,1
seed4_row37553,1
seed4_row37643,21
seed4_row37680,4
seed4_row37708,1
seed4_row37716,1
seed4_row37725,4
seed4_row37759,6
seed4_row37777,1
seed4_row37905,5
seed4_row38044,3
seed4_row38078,1
seed4_row38301,14
seed4_row38423,3
seed4_row38445,3
seed4_row38537,12
seed4_row38620,1
seed4_row38646,63
seed4_row38672,6
seed4_row38798,1
seed4_row38810,4
seed4_row38853,3
seed4_row38887,148
seed4_row38950,5
seed4_row38951,5
seed4_row39009,1
seed4_row39048,6
seed4_row39092,3
seed4_row39119,1
seed4_row39177,3
seed4_row39217,1
seed4_row39236,1
seed4_row39324,19
seed4_row39355,1
seed4_row39371,1
seed4_row39470,4
seed4_row39489,1
seed4_row39496,1
seed4_row39519,17
seed4_row39561,3
seed4_row39562,6
seed4_row39608,1
seed4_row39672,57
seed4_row39686,3
seed4_row39719,2
seed4_row39721,4
seed4_row39737,8
seed4_row39922,1
seed4_row39925,2
seed4_row39935,16
seed4_row39948,2
seed4_row39968,4
seed4_row53959,6420
seed4_row56473,592
seed4_row60009,5
seed4_row60031,36
seed4_row60036,1
seed4_row60037,1
seed4_row60081,8
seed4_row60104,1
seed4_row60106,2
seed4_row60108,1
seed4_row60109,2
seed4_row60112,1
seed4_row60116,1
seed4_row60133,1
seed4_row60135,1
seed4_row60137,2
seed4_row60145,6
seed4_row60148,1
seed4_row60156,1
seed4_row60173,1
seed4_row60184,1
seed4_row60192,1
seed4_row60194,1
seed4_row60199,1
seed4_row60218,7
seed4_row60225,1
seed4_row60238,8
seed4_row60239,1
seed4_row60248,6
seed4_row60272,1
seed4_row60287,13
seed4_row60291,1
seed4_row60294,1
seed4_row60314,1
seed4_row60320,2
seed4_row60325,18
seed4_row60329,7
seed4_row60330,1
seed4_row60331,2
seed4_row60332,1
seed4_row60342,1
seed4_row60348,1
seed4_row60353,7
seed4_row60362,1
seed4_row60365,1
seed4_row60366,1
seed4_row60371,1
seed4_row60374,1
seed4_row60381,3
seed4_row60397,5
seed4_row60409,1
seed4_row60430,1
seed4_row60442,2
seed4_row60446,2
seed4_row60450,1
seed4_row60463,1
seed4_row60465,13
seed4_row60485,1
seed4_row60491,1
seed4_row60495,1
seed4_row60500,1
seed4_row60502,1
seed4_row60506,2
seed4_row60513,1
seed4_row60529,2
seed4_row60535,2
seed4_row60537,1
seed4_row60547,1
seed4_row60548,2
seed4_row60552,1
seed4_row60554,1
seed4_row60556,1
seed4_row60560,1
seed4_row60571,2
seed4_row60578,1
seed4_row60580,2
seed4_row60600,2
seed4_row60606,1
seed4_row60608,1
seed4_row60623,1
seed4_row60635,1
seed4_row60636,7
seed4_row60649,1
seed4_row60650,1
seed4_row60672,3
seed4_row60676,3
seed4_row60685,1
seed4_row60701,1
seed4_row60705,2
seed4_row60708,1
seed4_row60719,1
seed4_row60731,3
seed4_row60738,2
seed4_row60754,1
seed4_row60779,1
seed4_row60782,1
seed4_row60804,1
seed4_row60806,12
seed4_row60814,44
seed4_row60816,2
seed4_row60825,1
seed4_row60832,2
seed4_row60835,1
seed4_row60845,1
seed4_row60856,1
seed4_row60859,1
seed4_row60861,1
seed4_row60862,1
seed4_row60870,2
seed4_row60877,1
seed4_row60883,1
seed4_row60904,2
seed4_row60909,10
seed4_row60912,2
seed4_row60913,2
seed4_row60928,17
seed4_row60931,17
seed4_row60935,1
seed4_row60936,1
seed4_row60947,1
seed4_row60969,1
seed4_row60970,1
seed4_row60975,2
seed4_row60994,1
seed4_row60995,1
seed4_row61005,1
seed4_row61009,7
seed4_row61022,1
seed4_row61025,3
seed4_row61035,1
seed4_row61044,1
seed4_row61065,5
seed4_row61066,2
seed4_row61068,1
seed4_row61072,1
seed4_row61078,1
seed4_row61095,1
seed4_row61104,1
seed4_row61110,2
seed4_row61112,1
seed4_row61129,1
seed4_row61137,2
seed4_row61144,1
seed4_row61146,1
seed4_row61149,1
seed4_row61152,2
seed4_row61165,1
seed4_row61183,1
seed4_row61188,1
seed4_row61202,1
seed4_row61219,1
seed4_row61241,1
seed4_row61243,1
seed4_row61250,7
seed4_row61251,1
seed4_row61270,1
seed4_row61277,1
seed4_row61285,1
seed4_row61291,1
seed4_row61303,8
seed4_row61324,1
seed4_row61332,1
seed4_row61342,1
seed4_row61344,1
seed4_row61356,2
seed4_row61371,2
seed4_row61374,1
seed4_row61379,2
seed4_row61387,1
seed4_row61390,1
seed4_row61392,1
seed4_row61393,17
seed4_row61413,2
seed4_row61418,1
seed4_row61428,1
seed4_row61435,1
seed4_row61437,3
seed4_row61448,9
seed4_row61449,3
seed4_row61450,1
seed4_row61460,1
seed4_row61461,1
seed4_row61463,2
seed4_row61466,1
seed4_row61467,3
seed4_row61479,7
seed4_row61488,1
seed4_row61489,1
seed4_row61490,1
seed4_row61492,1
seed4_row61502,1
seed4_row61505,5
seed4_row61514,1
seed4_row61521,1
seed4_row61524,2
seed4_row61527,1
seed4_row61529,3
seed4_row61534,1
seed4_row61539,1
seed4_row61554,1
seed4_row61555,1
seed4_row61585,3
seed4_row61593,2
seed4_row61598,2
seed4_row61600,6
seed4_row61601,1
seed4_row61607,2
seed4_row61634,10
seed4_row61638,1
seed4_row61658,2
seed4_row61670,11
seed4_row61679,1
seed4_row61680,2
seed4_row61687,1
seed4_row61689,1
seed4_row61704,3
seed4_row61709,6
seed4_row61710,1
seed4_row61717,2
seed4_row61741,2
seed4_row61757,2
seed4_row61758,59
seed4_row61771,3
seed4_row61777,4
seed4_row61780,35
seed4_row61790,3
seed4_row61791,1
seed4_row61799,3
seed4_row61804,7
seed4_row61807,1
seed4_row61810,2
seed4_row61811,1
seed4_row61817,19
seed4_row61836,1
seed4_row61840,1
seed4_row61842,3
seed4_row61848,1
seed4_row61871,4
seed4_row61876,5
seed4_row61880,1
seed4_row61882,3
seed4_row61888,2
seed4_row61896,1
seed4_row61900,1
seed4_row61901,4
seed4_row61902,1
seed4_row61906,1
seed4_row61914,1
seed4_row61923,1
seed4_row61926,1
seed4_row61939,1
seed4_row61947,1
seed4_row61948,5
seed4_row61966,1
seed4_row61968,2
seed4_row61972,1
seed4_row61980,4
seed4_row61981,1
seed4_row61987,3
seed4_row61994,3
seed4_row61995,1
seed4_row61996,1
seed4_row62007,1
seed4_row62015,1
seed4_row62016,1
seed4_row62025,1
seed4_row62026,3
seed4_row62027,1
seed4_row62041,1
seed4_row62042,1
seed4_row62049,9
seed4_row62053,1
seed4_row62069,1
seed4_row62088,1
seed4_row62093,1
seed4_row62103,1
seed4_row62105,1
seed4_row62119,1
seed4_row62129,1
seed4_row62142,3
seed4_row62145,1
seed4_row62146,1
seed4_row62147,1
seed4_row62149,1
seed4_row62155,1
seed4_row62170,1
seed4_row62172,1
seed4_row62174,1
seed4_row62176,3
seed4_row62187,1
seed4_row62193,5
seed4_row62207,2
seed4_row62216,5
seed4_row62223,1
seed4_row62224,1
seed4_row62233,1
seed4_row62241,3
seed4_row62245,1
seed4_row62255,1
seed4_row62258,1
seed4_row62262,1
seed4_row62273,3
seed4_row62284,2
seed4_row62285,1
seed4_row62286,2
seed4_row62290,1
seed4_row62303,1
seed4_row62307,1
seed4_row62308,1
seed4_row62314,8
seed4_row62315,1
seed4_row62320,1
seed4_row62321,1
seed4_row62322,1
seed4_row62328,1
seed4_row62338,3
seed4_row62340,1
seed4_row62344,1
seed4_row62348,3
seed4_row62365,1
seed4_row62372,1
seed4_row62388,1
seed4_row62390,4
seed4_row62396,1
seed4_row62399,1
seed4_row62400,1
seed4_row62401,2
seed4_row62403,20
seed4_row62413,1
seed4_row62451,6
seed4_row62467,1
seed4_row62476,2
seed4_row62478,1
seed4_row62485,2
seed4_row62487,3
seed4_row62492,2
seed4_row62495,1
seed4_row62502,1
seed4_row62503,1
seed4_row62505,1
seed4_row62511,1
seed4_row62514,9
seed4_row62516,1
seed4_row62521,1
seed4_row62524,5
seed4_row62525,1
seed4_row62535,6
seed4_row62544,1
seed4_row62554,2
seed4_row62565,1
seed4_row62572,1
seed4_row62576,1
seed4_row62578,4
seed4_row62585,1
seed4_row62600,2
seed4_row62634,1
seed4_row62642,1
seed4_row62643,1
seed4_row62646,1
seed4_row62649,1
seed4_row62652,1
seed4_row62659,1
seed4_row62660,1
seed4_row62665,1
seed4_row62693,1
seed4_row62697,1
seed4_row62705,1
seed4_row62709,2
seed4_row62718,1
seed4_row62719,1
seed4_row62724,1
seed4_row62728,2
seed4_row62736,1
seed4_row62742,1
seed4_row62747,1
seed4_row62751,1
seed4_row62757,2
seed4_row62759,1
seed4_row62762,2
seed4_row62772,4
seed4_row62782,3
seed4_row62788,1
seed4_row62821,1
seed4_row62846,2
seed4_row62847,14
seed4_row62868,1
seed4_row62875,1
seed4_row62885,1
seed4_row62894,1
seed4_row62896,2
seed4_row62897,1
seed4_row62913,1
seed4_row62916,1
seed4_row62919,1
seed4_row62924,1
seed4_row62925,1
seed4_row62936,1
seed4_row62964,1
seed4_row62982,4
seed4_row62984,2
seed4_row63004,1
seed4_row63006,1
seed4_row63021,1
seed4_row63037,1
seed4_row63038,1
seed4_row63053,2
seed4_row63065,4
seed4_row63073,1
seed4_row63074,1
seed4_row63087,1
seed4_row63089,1
seed4_row63118,1
seed4_row63123,1
seed4_row63127,36
seed4_row63130,4
seed4_row63137,2
seed4_row63139,1
seed4_row63148,1
seed4_row63149,1
seed4_row63153,3
seed4_row63157,1
seed4_row63162,6
seed4_row63165,50
seed4_row63198,1
seed4_row63199,1
seed4_row63205,1
seed4_row63208,2
seed4_row63221,3
seed4_row63224,8
seed4_row63225,1
seed4_row63226,4
seed4_row63236,1
seed4_row63238,1
seed4_row63241,1
seed4_row63244,1
seed4_row63245,1
seed4_row63246,3
seed4_row63255,1
seed4_row63265,1
seed4_row63266,5
seed4_row63274,1
seed4_row63290,2
seed4_row63309,1
seed4_row63319,2
seed4_row63335,2
seed4_row63340,1
seed4_row63341,4
seed4_row63351,1
seed4_row63359,1
seed4_row63361,10
seed4_row63368,1
seed4_row63374,1
seed4_row63376,3
seed4_row63377,1
seed4_row63381,1
seed4_row63392,1
seed4_row63398,1
seed4_row63399,1
seed4_row63408,8
seed4_row63413,2
seed4_row63414,1
seed4_row63430,1
seed4_row63431,1
seed4_row63442,1
seed4_row63444,1
seed4_row63454,12
seed4_row63457,2
seed4_row63459,1
seed4_row63461,5
seed4_row63476,1
seed4_row63477,6
seed4_row63486,1
seed4_row63491,1
seed4_row63495,1
seed4_row63497,4
seed4_row63509,4
seed4_row63512,3
seed4_row63523,2
seed4_row63524,1
seed4_row63543,1
seed4_row63548,4
seed4_row63559,1
seed4_row63572,5
seed4_row63580,1
seed4_row63585,1
seed4_row63586,1
seed4_row63592,1
seed4_row63594,1
seed4_row63596,1
seed4_row63606,1
seed4_row63609,1
seed4_row63614,1
seed4_row63635,2
seed4_row63661,1
seed4_row63663,1
seed4_row63672,2
seed4_row63684,1
seed4_row63697,3
seed4_row63714,2
seed4_row63718,6
seed4_row63719,1
seed4_row63724,1
seed4_row63734,1
seed4_row63735,2
seed4_row63746,1
seed4_row63770,1
seed4_row63773,1
seed4_row63775,1
seed4_row63787,4
seed4_row63797,1
seed4_row63799,1
seed4_row63801,2
seed4_row63817,1
seed4_row63830,1
seed4_row63846,94
seed4_row63847,1
seed4_row63850,1
seed4_row63861,1
seed4_row63864,7
seed4_row63878,1
seed4_row63880,11
seed4_row63895,1
seed4_row63904,1
seed4_row63916,1
seed4_row63929,6
seed4_row63941,2
seed4_row63954,3
seed4_row63966,1
seed4_row63967,2
seed4_row63968,2
seed4_row63969,4
seed4_row63978,1
seed4_row63987,1
seed4_row63996,3
seed4_row63999,1
seed4_row64000,1
seed4_row64002,1
seed4_row64003,2
seed4_row64008,1
seed4_row64012,1
seed4_row64013,1
seed4_row64015,2
seed4_row64020,3
seed4_row64029,2
seed4_row64038,1
seed4_row64056,2
seed4_row64059,2
seed4_row64061,1
seed4_row64064,1
seed4_row64066,1
seed4_row64071,9
seed4_row64074,1
seed4_row64075,1
seed4_row64078,1
seed4_row64083,1
seed4_row64110,1
seed4_row64117,3
seed4_row64131,1
seed4_row64135,1
seed4_row64140,1
seed4_row64141,1
seed4_row64144,1
seed4_row64151,1
seed4_row64169,1
seed4_row64176,2
seed4_row64177,1
seed4_row64179,1
seed4_row64182,4
seed4_row64201,1
seed4_row64225,1
seed4_row64229,7
seed4_row64237,1
seed4_row64245,1
seed4_row64256,1
seed4_row64278,1
seed4_row64283,4
seed4_row64288,2
seed4_row64290,4
seed4_row64296,1
seed4_row64298,1
seed4_row64299,1
seed4_row64306,1
seed4_row64311,1
seed4_row64312,1
seed4_row64314,1
seed4_row64317,1
seed4_row64330,2
seed4_row64353,30
seed4_row64354,1
seed4_row64373,6
seed4_row64379,1
seed4_row64394,1
seed4_row64404,2
seed4_row64405,1
seed4_row64410,18
seed4_row64413,1
seed4_row64415,3
seed4_row64421,4
seed4_row64425,1
seed4_row64429,1
seed4_row64431,1
seed4_row64442,3
seed4_row64457,8
seed4_row64459,1
seed4_row64467,13
seed4_row64491,2
seed4_row64496,1
seed4_row64497,1
seed4_row64504,2
seed4_row64510,2
seed4_row64534,1
seed4_row64540,1
seed4_row64545,1
seed4_row64552,4
seed4_row64560,2
seed4_row64570,1
seed4_row64577,8
seed4_row64580,4
seed4_row64583,2
seed4_row64584,15
seed4_row64594,1
seed4_row64616,1
seed4_row64630,1
seed4_row64632,2
seed4_row64636,2
seed4_row64651,5
seed4_row64661,3
seed4_row64668,1
seed4_row64672,1
seed4_row64675,2
seed4_row64676,4
seed4_row64679,2
seed4_row64683,2
seed4_row64684,4
seed4_row64691,1
seed4_row64693,1
seed4_row64694,36
seed4_row64703,1
seed4_row64707,8
seed4_row64724,23
seed4_row64728,3
seed4_row64737,1
seed4_row64739,1
seed4_row64747,1
seed4_row64750,2
seed4_row64752,1
seed4_row64755,1
seed4_row64766,1
seed4_row64769,1
seed4_row64770,1
seed4_row64771,2
seed4_row64774,1
seed4_row64787,2
seed4_row64791,1
seed4_row64798,1
seed4_row64808,2
seed4_row64819,1
seed4_row64827,4
seed4_row64830,1
seed4_row64834,1
seed4_row64844,1
seed4_row64846,1
seed4_row64851,1
seed4_row64855,2
seed4_row64857,1
seed4_row64865,1
seed4_row64871,1
seed4_row64876,13
seed4_row64878,1
seed4_row64885,1
seed4_row64886,7
seed4_row64887,1
seed4_row64897,1
seed4_row64912,1
seed4_row64913,1
seed4_row64936,1
seed4_row64939,4
seed4_row64940,1
seed4_row64945,1
seed4_row64946,1
seed4_row64976,1
seed4_row64981,2
seed4_row64987,1
seed4_row64988,1
seed4_row64992,1
seed4_row64995,1
seed4_row64997,1
seed4_row65004,1
seed4_row65006,21
seed4_row65007,1
seed4_row65011,22
seed4_row65021,1
seed4_row65022,2
seed4_row65025,1
seed4_row65028,1
seed4_row65030,1
seed4_row65033,5
seed4_row65051,1
seed4_row65060,1
seed4_row65061,1
seed4_row65062,1
seed4_row65065,1
seed4_row65070,3
seed4_row65073,2
seed4_row65081,1
seed4_row65098,4
seed4_row65100,2
seed4_row65104,1
seed4_row65105,1
seed4_row65113,1
seed4_row65138,1
seed4_row65149,2
seed4_row65150,16
seed4_row65166,1
seed4_row65168,1
seed4_row65181,1
seed4_row65191,1
seed4_row65201,2
seed4_row65205,3
seed4_row65209,1
seed4_row65214,1
seed4_row65219,1
seed4_row65223,1
seed4_row65227,1
seed4_row65232,1
seed4_row65239,2
seed4_row65241,3
seed4_row65246,2
seed4_row65247,5
seed4_row65249,1
seed4_row65252,5
seed4_row65261,1
seed4_row65262,4
seed4_row65266,1
seed4_row65267,1
seed4_row65278,1
seed4_row65300,2
seed4_row65301,1
seed4_row65303,2
seed4_row65306,1
seed4_row65317,1
seed4_row65325,5
seed4_row65329,1
seed4_row65344,3
seed4_row65348,1
seed4_row65349,5
seed4_row65351,6
seed4_row65355,13
seed4_row65359,1
seed4_row65370,1
seed4_row65371,1
seed4_row65375,1
seed4_row65384,1
seed4_row65386,1
seed4_row65409,6
seed4_row65412,1
seed4_row65425,1
seed4_row65437,1
seed4_row65443,2
seed4_row65450,2
seed4_row65453,1
seed4_row65467,1
seed4_row65469,1
seed4_row65470,2
seed4_row65479,1
seed4_row65499,1
seed4_row65500,1
seed4_row65502,33
seed4_row65507,1
seed4_row65510,4
seed4_row65523,1
seed4_row65526,1
seed4_row65545,1
seed4_row65548,34
seed4_row65559,1
seed4_row65562,6
seed4_row65593,3
seed4_row65612,1
seed4_row65640,1
seed4_row65645,2
seed4_row65654,18
seed4_row65671,1
seed4_row65678,1
seed4_row65680,1
seed4_row65681,1
seed4_row65687,2
seed4_row65688,4
seed4_row65693,1
seed4_row65694,1
seed4_row65703,4
seed4_row65713,7
seed4_row65717,1
seed4_row65731,3
seed4_row65732,1
seed4_row65735,1
seed4_row65740,1
seed4_row65742,3
seed4_row65745,9
seed4_row65747,1
seed4_row65754,1
seed4_row65755,1
seed4_row65761,1
seed4_row65764,15
seed4_row65780,4
seed4_row65794,1
seed4_row65814,1
seed4_row65819,1
seed4_row65835,9
seed4_row65846,1
seed4_row65861,1
seed4_row65863,1
seed4_row65867,1
seed4_row65882,1
seed4_row65896,1
seed4_row65900,1
seed4_row65909,1
seed4_row65910,29
seed4_row65911,1
seed4_row65913,1
seed4_row65915,2
seed4_row65918,12
seed4_row65928,2
seed4_row65944,2
seed4_row65945,1
seed4_row65951,1
seed4_row65956,2
seed4_row65960,1
seed4_row65962,1
seed4_row65963,1
seed4_row65973,1
seed4_row65976,1
seed4_row65980,5
seed4_row65987,1
seed4_row65989,2
seed4_row65997,2
seed4_row66001,2
seed4_row66005,1
seed4_row66007,1
seed4_row66008,1
seed4_row66013,1
seed4_row66033,2
seed4_row66035,1
seed4_row66039,1
seed4_row66043,2
seed4_row66052,1
seed4_row66054,1
seed4_row66065,1
seed4_row66070,5
seed4_row66076,1
seed4_row66084,1
seed4_row66090,1
seed4_row66112,1
seed4_row66117,1
seed4_row66151,8
seed4_row66177,17
seed4_row66185,1
seed4_row66205,2
seed4_row66221,1
seed4_row66227,3
seed4_row66240,1
seed4_row66243,1
seed4_row66250,2
seed4_row66256,1
seed4_row66273,1
seed4_row66277,1
seed4_row66285,2
seed4_row66287,101
seed4_row66294,33
seed4_row66297,2
seed4_row66303,1
seed4_row66307,2
seed4_row66310,4
seed4_row66317,1
seed4_row66321,1
seed4_row66329,1
seed4_row66344,1
seed4_row66346,1
seed4_row66357,1
seed4_row66364,1
seed4_row66365,1
seed4_row66367,1
seed4_row66380,3
seed4_row66386,1
seed4_row66397,3
seed4_row66405,3
seed4_row66409,13
seed4_row66413,8
seed4_row66417,1
seed4_row66425,1
seed4_row66426,1
seed4_row66427,1
seed4_row66430,1
seed4_row66431,1
seed4_row66436,1
seed4_row66450,1
seed4_row66457,1
seed4_row66475,2
seed4_row66476,3
seed4_row66477,1
seed4_row66478,1
seed4_row66485,1
seed4_row66497,1
seed4_row66510,12
seed4_row66514,1
seed4_row66546,1
seed4_row66570,3
seed4_row66580,1
seed4_row66581,2
seed4_row66589,1
seed4_row66592,2
seed4_row66593,1
seed4_row66595,3
seed4_row66603,1
seed4_row66606,1
seed4_row66609,1
seed4_row66616,1
seed4_row66621,1
seed4_row66641,4
seed4_row66657,1
seed4_row66685,2
seed4_row66687,2
seed4_row66691,1
seed4_row66693,1
seed4_row66713,1
seed4_row66714,5
seed4_row66723,1
seed4_row66751,1
seed4_row66755,14
seed4_row66758,1
seed4_row66793,6
seed4_row66796,43
seed4_row66799,2
seed4_row66801,1
seed4_row66802,1
seed4_row66805,1
seed4_row66807,16
seed4_row66809,4
seed4_row66816,4
seed4_row66817,1
seed4_row66837,2
seed4_row66841,1
seed4_row66844,11
seed4_row66851,1
seed4_row66861,1
seed4_row66862,1
seed4_row66863,1
seed4_row66868,1
seed4_row66886,1
seed4_row66893,1
seed4_row66894,2
seed4_row66912,1
seed4_row66914,1
seed4_row66925,2
seed4_row66932,1
seed4_row66933,1
seed4_row66944,1
seed4_row66950,1
seed4_row66966,1
seed4_row66967,1
seed4_row66970,1
seed4_row66971,1
seed4_row66983,1
seed4_row67002,1
seed4_row67012,1
seed4_row67025,1
seed4_row67034,1
seed4_row67049,1
seed4_row67065,1
seed4_row67073,1
seed4_row67077,1
seed4_row67088,1
seed4_row67089,3
seed4_row67111,5
seed4_row67112,1
seed4_row67122,1
seed4_row67131,15
seed4_row67138,1
seed4_row67148,1
seed4_row67153,1
seed4_row67177,1
seed4_row67178,1
seed4_row67194,1
seed4_row67195,5
seed4_row67203,6
seed4_row67221,1
seed4_row67229,1
seed4_row67243,1
seed4_row67282,1
seed4_row67283,1
seed4_row67289,1
seed4_row67291,2
seed4_row67293,1
seed4_row67318,3
seed4_row67319,3
seed4_row67337,1
seed4_row67341,1
seed4_row67361,1
seed4_row67369,10
seed4_row67374,1
seed4_row67390,1
seed4_row67407,1
seed4_row67414,19
seed4_row67441,1
seed4_row67450,1
seed4_row67455,11
seed4_row67466,1
seed4_row67473,3
seed4_row67475,1
seed4_row67482,1
seed4_row67492,80
seed4_row67496,3
seed4_row67516,1
seed4_row67518,1
seed4_row67522,30
seed4_row67523,1
seed4_row67527,1
seed4_row67534,1
seed4_row67537,4
seed4_row67539,2
seed4_row67550,8
seed4_row67588,1
seed4_row67594,1
seed4_row67597,1
seed4_row67600,2
seed4_row67606,1
seed4_row67608,1
seed4_row67624,2
seed4_row67627,1
seed4_row67628,1
seed4_row67630,2
seed4_row67635,3
seed4_row67638,3
seed4_row67646,1
seed4_row67655,2
seed4_row67667,1
seed4_row67677,1
seed4_row67684,3
seed4_row67700,1
seed4_row67701,1
seed4_row67704,8
seed4_row67706,2
seed4_row67723,1
seed4_row67730,1
seed4_row67735,1
seed4_row67737,1
seed4_row67739,1
seed4_row67773,1
seed4_row67804,1
seed4_row67811,1
seed4_row67814,1
seed4_row67828,1
seed4_row67836,2
seed4_row67841,1
seed4_row67845,2
seed4_row67854,1
seed4_row67859,1
seed4_row67888,1
seed4_row67896,1
seed4_row67903,8
seed4_row67905,1
seed4_row67909,2
seed4_row67923,3
seed4_row67926,56
seed4_row67941,1
seed4_row67943,3
seed4_row67949,3
seed4_row67953,1
seed4_row67965,1
seed4_row67979,1
seed4_row67985,1
seed4_row67986,1
seed4_row67988,1
seed4_row67997,4
seed4_row67999,11
seed4_row68019,1
seed4_row68024,1
seed4_row68025,36
seed4_row68026,1
seed4_row68028,27
seed4_row68029,1
seed4_row68036,1
seed4_row68041,3
seed4_row68048,1
seed4_row68056,1
seed4_row68057,1
seed4_row68065,4
seed4_row68079,7
seed4_row68091,1
seed4_row68092,1
seed4_row68096,1
seed4_row68097,1
seed4_row68101,1
seed4_row68104,1
seed4_row68117,1
seed4_row68145,6
seed4_row68150,1
seed4_row68154,1
seed4_row68159,1
seed4_row68163,1
seed4_row68164,5
seed4_row68166,1
seed4_row68168,2
seed4_row68172,1
seed4_row68174,1
seed4_row68183,1
seed4_row68191,1
seed4_row68196,1
seed4_row68202,1
seed4_row68208,2
seed4_row68209,2
seed4_row68228,1
seed4_row68233,1
seed4_row68237,1
seed4_row68239,1
seed4_row68246,1
seed4_row68272,1
seed4_row68294,1
seed4_row68299,2
seed4_row68306,1
seed4_row68307,1
seed4_row68327,2
seed4_row68348,1
seed4_row68351,9
seed4_row68359,13
seed4_row68364,3
seed4_row68373,1
seed4_row68374,2
seed4_row68376,2
seed4_row68382,4
seed4_row68391,1
seed4_row68399,4
seed4_row68410,4
seed4_row68427,2
seed4_row68428,2
seed4_row68433,7
seed4_row68438,3
seed4_row68456,1
seed4_row68477,1
seed4_row68478,2
seed4_row68480,1
seed4_row68481,1
seed4_row68485,1
seed4_row68486,21
seed4_row68507,1
seed4_row68531,1
seed4_row68532,1
seed4_row68540,1
seed4_row68542,1
seed4_row68569,1
seed4_row68579,1
seed4_row68581,5
seed4_row68591,1
seed4_row68592,1
seed4_row68605,1
seed4_row68629,1
seed4_row68630,1
seed4_row68640,5
seed4_row68642,1
seed4_row68643,1
seed4_row68645,1
seed4_row68646,2
seed4_row68657,73
seed4_row68672,1
seed4_row68673,1
seed4_row68674,1
seed4_row68676,1
seed4_row68682,1
seed4_row68689,1
seed4_row68692,1
seed4_row68695,4
seed4_row68701,1
seed4_row68723,1
seed4_row68738,1
seed4_row68741,3
seed4_row68743,1
seed4_row68748,1
seed4_row68752,1
seed4_row68765,1
seed4_row68768,2
seed4_row68772,1
seed4_row68782,2
seed4_row68793,1
seed4_row68796,2
seed4_row68799,1
seed4_row68801,1
seed4_row68814,1
seed4_row68823,1
seed4_row68840,1
seed4_row68851,6
seed4_row68852,1
seed4_row68868,3
seed4_row68877,1
seed4_row68878,1
seed4_row68880,2
seed4_row68882,3
seed4_row68885,1
seed4_row68889,3
seed4_row68901,1
seed4_row68906,1
seed4_row68914,2
seed4_row68939,1
seed4_row68960,3
seed4_row68964,3
seed4_row68992,1
seed4_row68996,3
seed4_row69009,1
seed4_row69011,4
seed4_row69012,1
seed4_row69015,1
seed4_row69022,1
seed4_row69024,2
seed4_row69028,3
seed4_row69043,11
seed4_row69049,1
seed4_row69054,1
seed4_row69057,4
seed4_row69062,3
seed4_row69068,1
seed4_row69082,1
seed4_row69088,1
seed4_row69106,1
seed4_row69136,1
seed4_row69147,1
seed4_row69160,1
seed4_row69164,1
seed4_row69167,1
seed4_row69169,1
seed4_row69172,1
seed4_row69180,2
seed4_row69183,3
seed4_row69186,1
seed4_row69187,1
seed4_row69199,1
seed4_row69206,2
seed4_row69216,4
seed4_row69219,1
seed4_row69220,1
seed4_row69232,3
seed4_row69233,1
seed4_row69244,1
seed4_row69252,1
seed4_row69260,1
seed4_row69275,1
seed4_row69282,16
seed4_row69287,1
seed4_row69322,2
seed4_row69332,2
seed4_row69340,1
